Curriculum ID*,Section Name,Child LO ID,Curriculum Title*,Vendor/Provider*,Provider type*,Active,Default Language,Subject IDs*,Description,Owners*,Created/Modified By,Keywords,Available Languages,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Curriculum Player,Recurrence,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails
,Test Section for Succession Plan for Matt Buttke,Visual Management_Visual Management Overview (AGG)_Library,Succession Plan for Matt Buttke,Online Content,ONLINE,1,1,1333,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Matt Buttke,Visual Management_Workplace Visualization_Library,Succession Plan for Matt Buttke,Online Content,ONLINE,1,1,1333,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_186f33ff-b3a0-4a1d-9c35-75b18bc8b9e8,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_1e29d8d0-9e0a-11e7-a1d5-693b338cf942,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_2c3a9e23-0961-4f01-8a13-9dc526bd717d,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_514ffc00-af6a-11e7-8d83-16b90c8be2ea,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_54bcc100-ce3e-11e7-845b-9d7d00b83945,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_5626ef91-fea5-11e6-8638-0242c0a80b06,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_57d7f123-2bbe-4f6d-a453-8f1e23389b58,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_6ca0a2f0-f3f6-11e6-bb2f-0242c0a80b05,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_7942ec10-9ece-11e7-8a06-490c4f736080,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_8fba1af0-6bc4-11e7-9c12-22fb262b416c,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_a6459160-9ed1-11e7-856e-ad138f9eeddf,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_aa07e132-bdc6-4fc6-bb0e-4a6ed0e1ace1,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_ac318470-ce3e-11e7-845b-9d7d00b83945,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_b3d7e3b0-bfdc-11e7-b6fc-86813b37dd56,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_c7049df7-1f28-458b-945d-5df8981332e3,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_cf4cfc00-bb56-11e7-9812-e270049af744,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_de333c31-938f-4b84-81d8-b9c02af30c1a,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_e9d72ed0-9e08-11e7-a1d5-693b338cf942,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle,Percipio_f963d988-66d1-4884-9d38-8e0bbaf1768c,Succession Plan for Mike Pyle,Online Content,ONLINE,1,1,941,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Succession Plan for Mike Pyle 2,Percipio_26677b41-05cd-11e7-b6c3-0242c0a80802,Succession Plan for Mike Pyle 2,Online Content,ONLINE,1,1,935,Succession planning is a process for identifying and developing new leaders who can replace old leaders when they leave; it increases the availability of experienced and capable employees who are prepared to assume these roles as they become available.,jadmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
